"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1528329600000,"22:48:00","5B","200 S REGESTER ST","BURGLARY","I",null,213,"SOUTHEAST","FELLS POINT",-76.5926455274,39.2887768812,null,"ROW\/TOWNHOUSE-OCC",null,1
1528329600000,"08:00:00","5A","2200 W NORTH AVE","BURGLARY",null,null,723,"WESTERN","COPPIN HEIGHTS\/ASHBU",-76.652865,39.309523,null,null,"Western",1
1528329600000,"10:20:00","5A","200 DIENER PL","BURGLARY","I",null,843,"SOUTHWEST","IRVINGTON",-76.68804116,39.283089796,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"22:00:00","5A","2500 E EAGER ST","BURGLARY",null,null,323,"EASTERN","MILTON-MONTFORD",-76.5821908213,39.3020209509,null,null,"Eastern 2",1
1528243200000,"19:34:00","5A","2500 WILKENS AVE","BURGLARY","I",null,841,"SOUTHWEST","MILL HILL",-76.655394,39.27922,null,"SINGLE HOUSE",null,1
1528243200000,"19:55:00","5A","3200 MONDAWMIN AVE","BURGLARY","I",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.6721228065,39.3152827076,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"00:00:00","5D","3300 SPAULDING AVE","BURGLARY","I",null,614,"NORTHWEST","CENTRAL PARK HEIGHTS",-76.6763273106,39.3473785808,null,"ROW\/TOWNHOUSE-VAC","Northwestern",1
1528243200000,"15:45:00","5A","5800 EDGEPARK RD","BURGLARY","I",null,415,"NORTHEAST","LOCH RAVEN",-76.576052,39.358341,null,"APT\/CONDO - OCCUPIED",null,1
1528243200000,"18:30:00","5D","3100 WYMAN PARK DR","BURGLARY","I",null,511,"NORTHERN","REMINGTON",-76.6216520784,39.3251445919,null,"HOSP\/NURS. HOME",null,1
1528243200000,"01:37:00","5D","4200 CONNECTICUT AVE","BURGLARY","I",null,843,"SOUTHWEST","IRVINGTON",-76.685557,39.284289,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"00:52:00","5B","500 S LONGWOOD ST","BURGLARY","I",null,832,"SOUTHWEST","GWYNNS FALLS",-76.6664917675,39.2784175669,null,"WHOLESALE\/DISC. STOR",null,1
1528243200000,"22:30:00","5D","900 E FORT AVE","BURGLARY","I",null,943,"SOUTHERN","LOCUST POINT INDUSTRIAL AREA",-76.600966,39.271493,null,"SPECIALTY STORE",null,1
1528243200000,"18:00:00","5A","1600 W PRATT ST","BURGLARY","I",null,935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.6429533299,39.2851573283,null,"ROW\/TOWNHOUSE-OCC","Tri-District",1
1528243200000,"15:00:00","5A","1200 JAMES ST","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.635773949,39.2818962664,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"00:01:00","5D","4600 ROKEBY RD","BURGLARY","I",null,822,"SOUTHWEST","HUNTING RIDGE",-76.6951984691,39.295687626,null,"GARAGE ON PRIV. PROP",null,1
1528243200000,"13:00:00","5A","700 EXETER HALL AVE","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.607429,39.322864,null,"APT\/CONDO - OCCUPIED",null,1
1528243200000,"19:00:00","5A","400 ROSECROFT TER","BURGLARY",null,null,833,"SOUTHWEST","IRVINGTON",-76.682615,39.279889,null,null,null,1
1528243200000,"10:00:00","5A","1500 N WOODYEAR ST","BURGLARY","I",null,742,"WESTERN","SANDTOWN-WINCHESTER",-76.641248,39.306827,null,"VACANT BUILDING","Western",1
1528243200000,"11:00:00","5A","4400 GLENARM AVE","BURGLARY","I",null,445,"NORTHEAST","CEDMONT",-76.5388792013,39.3443882604,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"05:35:00","5A","2500 MARBOURNE AVE","BURGLARY","I",null,923,"SOUTHERN","LAKELAND",-76.6497467187,39.25397982,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"11:00:00","5A","2400 MCELDERRY ST","BURGLARY",null,null,221,"SOUTHEAST","MCELDERRY PARK",-76.583228,39.297671,null,null,null,1
1528243200000,"17:00:00","5A","700 NOTTINGHAM RD","BURGLARY","I",null,822,"SOUTHWEST","HUNTING RIDGE",-76.7025648029,39.294514722,null,"ROW\/TOWNHOUSE-OCC",null,1
1528243200000,"09:00:00","5A","1800 RAMBLEWOOD RD","BURGLARY","I",null,415,"NORTHEAST","LOCH RAVEN",-76.580282,39.358571,null,"APT\/CONDO - OCCUPIED",null,1
1528156800000,"21:50:00","5A","100 VIOLET HILL WHITE WAY","BURGLARY","I",null,122,"CENTRAL","POPPLETON",-76.627969,39.290208,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"20:19:00","5D","3400 THE ALAMEDA","BURGLARY","I",null,412,"NORTHEAST","EDNOR GARDENS-LAKESI",-76.5953786658,39.3302552569,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"19:00:00","5A","2900 CHERRYLAND RD","BURGLARY",null,null,922,"SOUTHERN","CHERRY HILL",-76.624855,39.248835,null,null,null,1
1528156800000,"08:00:00","5A","3300 BANCROFT RD","BURGLARY","I",null,632,"NORTHWEST","CROSS COUNTRY",-76.6939918571,39.3634555828,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"11:00:00","5A","2300 WINCHESTER ST","BURGLARY","I",null,723,"WESTERN","BRIDGEVIEW\/GREENLAWN",-76.654451,39.301726,null,"WHOLESALE\/DISC. STOR",null,1
1528156800000,"11:00:00","5A","2900 SHIREY AVE","BURGLARY","I",null,421,"NORTHEAST","LAURAVILLE",-76.567700775,39.3469527819,null,"ROW\/TOWNHOUSE-VAC",null,1
1528156800000,"07:00:00","5D","600 BROOKWOOD RD","BURGLARY","O",null,822,"SOUTHWEST","HUNTING RIDGE",-76.6995442595,39.2936509047,null,"SHED\/GARAGE",null,1
1528156800000,"16:15:00","5A","700 NOTTINGHAM RD","BURGLARY","I",null,822,"SOUTHWEST","HUNTING RIDGE",-76.702563178,39.2944884933,null,"APT\/CONDO - OCCUPIED",null,1
1528156800000,"12:00:00","5A","1000 ARION PARK RD","BURGLARY","I",null,832,"SOUTHWEST","OAKLEE",-76.6863300355,39.2673100463,null,"APT\/CONDO - OCCUPIED",null,1
1528156800000,"15:30:00","5A","3000 WESTFIELD AVE","BURGLARY","I",null,424,"NORTHEAST","WESTFIELD",-76.5524223059,39.3599927068,null,"SINGLE HOUSE",null,1
1528156800000,"21:00:00","5B","4400 FAIRVIEW AVE","BURGLARY","I",null,641,"NORTHWEST","WEST FOREST PARK",-76.691397,39.321286,null,"APT\/CONDO - OCCUPIED",null,1
1528156800000,"21:00:00","5C","500 E 41ST ST","BURGLARY","I",null,542,"NORTHERN","PEN LUCY",-76.609205,39.339425,null,"OTHER\/RESIDENTIAL",null,1
1528156800000,"10:50:00","5A","3000 MONDAWMIN AVE","BURGLARY","I",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.6691586119,39.3152705632,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"14:30:00","5A","5000 GWYNN OAK AVE","BURGLARY",null,null,622,"NORTHWEST","HOWARD PARK",-76.6995980698,39.3304477641,null,null,null,1
1528156800000,"17:30:00","5B","1900 HEATHFIELD RD","BURGLARY","I",null,415,"NORTHEAST","PERRING LOCH",-76.581921,39.351249,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"12:00:00","5D","100 S PRESIDENT ST","BURGLARY","I",null,211,"SOUTHEAST","JONESTOWN",-76.6045911478,39.288106474,null,"HOTEL\/MOTEL",null,1
1528156800000,"23:30:00","5D","2500 W NORTHERN PKWY","BURGLARY","I",null,533,"NORTHERN","MOUNT WASHINGTON",-76.670835,39.356628,null,"SCHOOL",null,1
1528156800000,"07:32:00","5A","2600 NORTHSHIRE DR","BURGLARY","O",null,923,"SOUTHERN","LAKELAND",-76.6442222528,39.2573164691,null,"STREET",null,1
1528156800000,"01:20:00","5A","400 GEORGE ST","BURGLARY","I",null,143,"CENTRAL","SETON HILL",-76.6221468581,39.2957396072,null,"VACANT BUILDING",null,1
1528156800000,"12:30:00","5A","2500 MADISON AVE","BURGLARY","I",null,133,"CENTRAL","RESERVOIR HILL",-76.6396127121,39.3143970418,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"02:00:00","5D","5700 WABASH AVE","BURGLARY",null,null,622,"NORTHWEST","SETON BUSINESS PARK",-76.6993269368,39.3476930507,null,null,null,1
1528156800000,"04:50:00","5D","5700 WABASH AVE","BURGLARY",null,null,622,"NORTHWEST","SETON BUSINESS PARK",-76.699128906,39.3475343425,null,null,null,1
1528156800000,"19:30:00","5A","3600 KEYSTONE AVE","BURGLARY","I",null,533,"NORTHERN","WOODBERRY",-76.6495627299,39.3325028839,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"06:00:00","5A","800 BETHUNE RD","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.621402,39.245427,null,"ROW\/TOWNHOUSE-OCC",null,1
1528156800000,"08:30:00","5A","4800 LORELLY AVE","BURGLARY","I",null,443,"NORTHEAST","FRANKFORD",-76.5475512086,39.3161884222,null,"APT\/CONDO - OCCUPIED",null,1
1528156800000,"00:05:00","5C","700 PONTIAC AVE","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.6006487717,39.2351600458,null,"ROW\/TOWNHOUSE-OCC","Brooklyn",1
1528070400000,"10:00:00","5A","2100 DRUID PARK DR","BURGLARY",null,null,533,"NORTHERN","WOODBERRY",-76.6504055818,39.3315073815,null,null,null,1
1528070400000,"15:00:00","5A","1300 W OSTEND ST","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.634315,39.281939,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"11:40:00","5A","4900 MIDWOOD AVE","BURGLARY",null,null,524,"NORTHERN","KENILWORTH PARK",-76.603810723,39.3478189856,null,null,null,1
1528070400000,"08:04:00","5A","1300 W NORTH AVE","BURGLARY","I",null,131,"WESTERN","PENN NORTH",-76.639253,39.310177,null,"ROW\/TOWNHOUSE-VAC",null,1
1528070400000,"00:00:00","5A","200 S LOUDON AVE","BURGLARY","I",null,843,"SOUTHWEST","IRVINGTON",-76.682061,39.282766,null,"ROW\/TOWNHOUSE-VAC",null,1
1528070400000,"15:00:00","5A","3000 FLEETWOOD AVE","BURGLARY",null,null,424,"NORTHEAST","WESTFIELD",-76.5506556352,39.3617425285,null,null,null,1
1528070400000,"07:00:00","5D","4300 SAINT THOMAS AVE","BURGLARY","O",null,443,"NORTHEAST","FRANKFORD",-76.5588057538,39.3306250112,null,"SHED\/GARAGE",null,1
1528070400000,"17:20:00","5B","1500 N SMALLWOOD ST","BURGLARY","I",null,741,"WESTERN","EASTERWOOD",-76.652439,39.305739,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"11:45:00","5C","1100 BAYARD ST","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.637118,39.279926,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"10:30:00","5A","1400 RAMSAY ST","BURGLARY","I",null,935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.639822,39.283406,null,"ROW\/TOWNHOUSE-OCC","Tri-District",1
1528070400000,"06:40:00","5A","2800 FOREST GLEN RD","BURGLARY","I",null,641,"NORTHWEST","WEST FOREST PARK",-76.6943512432,39.3183022032,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"12:25:00","5A","3800 GLEN AVE","BURGLARY","I",null,632,"NORTHWEST","GLEN",-76.6919191533,39.3538420985,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"02:20:00","5A","300 GUSRYAN ST","BURGLARY","I",null,241,"SOUTHEAST",null,-76.541023,39.290133,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"12:00:00","5A","6800 CONLEY ST","BURGLARY","I",null,241,"SOUTHEAST","EASTWOOD",-76.531367,39.289778,null,"ROW\/TOWNHOUSE-OCC",null,1
1528070400000,"16:00:00","5D","2400 N CHARLES ST","BURGLARY",null,null,514,"NORTHERN","CHARLES VILLAGE",-76.6169973674,39.3173696512,null,null,null,1
1527984000000,"01:33:00","5D","4200 FRANKFORD AVE","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.551065,39.337461,null,"UNKNOWN",null,1
1527984000000,"13:00:00","5A","800 HERNDON CT","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.601568,39.229878,null,"SINGLE HOUSE",null,1
1527984000000,"22:04:00","5A","300 S ELLWOOD AVE","BURGLARY",null,null,231,"SOUTHEAST","HUDSON-HIGHLANDTOWN",-76.573028,39.288317,null,null,null,1
1527984000000,"18:00:00","5A","4000 BIDDISON LN","BURGLARY","I",null,426,"NORTHEAST","WALTHERSON",-76.5543468268,39.3380311616,null,"ROW\/TOWNHOUSE-OCC",null,1
1527984000000,"20:00:00","5A","5700 HAZELWOOD CIR","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.530992,39.340516,null,"APT\/CONDO - OCCUPIED",null,1
1527984000000,"13:00:00","5D","2400 FREDERICK AVE","BURGLARY","O",null,841,"SOUTHWEST","MILL HILL",-76.655862,39.283394,null,"OTHER - OUTSIDE","Tri-District",1
1527984000000,"06:00:00","5B","2500 W BALTIMORE ST","BURGLARY",null,null,842,"SOUTHWEST","SHIPLEY HILL",-76.6572550628,39.2877366951,null,null,null,1
1527984000000,"23:30:00","5A","3700 SPRINGDALE AVE","BURGLARY",null,null,642,"NORTHWEST","FOREST PARK",-76.6803104126,39.324649575,null,null,null,1
1527984000000,"12:00:00","5B","3500 HAYWARD AVE","BURGLARY",null,null,633,"NORTHWEST","ARLINGTON",-76.680668,39.348778,null,null,"Northwestern",1
1527984000000,"02:00:00","5C","1400 WOODALL ST","BURGLARY","I",null,943,"SOUTHERN","RIVERSIDE",-76.5984105079,39.2715307878,null,"ROW\/TOWNHOUSE-OCC",null,1
1527984000000,"03:45:00","5D","7200 HARFORD RD","BURGLARY",null,null,424,"NORTHEAST","NORTH HARFORD ROAD",-76.547154,39.368768,null,null,null,1
1527897600000,"08:22:00","5D","2900 EASTERN AVE","BURGLARY","I",null,232,"SOUTHEAST","CANTON",-76.5757041049,39.2862633831,null,"RETAIL\/SMALL BUSINES",null,1
1527897600000,"19:00:00","5A","2600 OSWEGO AVE","BURGLARY",null,null,533,"NORTHERN","GREENSPRING",-76.662040434,39.3362251505,null,null,null,1
1527897600000,"18:23:00","5C","700 E PRESTON ST","BURGLARY","I",null,311,"EASTERN","JOHNSTON SQUARE",-76.607669,39.304825,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"01:00:00","5C","1600 BAKER ST","BURGLARY","I",null,742,"WESTERN","SANDTOWN-WINCHESTER",-76.643438,39.306782,null,"ROW\/TOWNHOUSE-OCC","Western",1
1527897600000,"02:00:00","5B","600 APPLETON ST","BURGLARY","I",null,722,"WESTERN","MIDTOWN EDMONDSON",-76.6482531774,39.2956436372,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"12:30:00","5A","700 N ROSE ST","BURGLARY","I",null,323,"EASTERN","MILTON-MONTFORD",-76.581581497,39.2992471296,null,"ROW\/TOWNHOUSE-OCC","Eastern 2",1
1527897600000,"00:00:00","5A","3100 CHESLEY AVE","BURGLARY","I",null,424,"NORTHEAST","WOODRING",-76.5460608565,39.3643029256,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"13:26:00","5A","900 WASHINGTON BLVD","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.631276,39.28286,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"10:00:00","5A","2800 HARLEM AVE","BURGLARY","I",null,721,"WESTERN","MOSHER",-76.6637899428,39.2955320107,null,"ROW\/TOWNHOUSE-VAC",null,1
1527897600000,"02:00:00","5A","700 S HIGHLAND AVE","BURGLARY","I",null,232,"SOUTHEAST","CANTON",-76.5690784167,39.28408267,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"20:45:00","5D","1600 E PRATT ST","BURGLARY","I",null,213,"SOUTHEAST","WASHINGTON HILL",-76.594654,39.289138,null,"SCHOOL",null,1
1527897600000,"19:00:00","5D","1900 N CHARLES ST","BURGLARY",null,null,141,"CENTRAL","CHARLES NORTH",-76.616609,39.311384,null,null,null,1
1527897600000,"09:00:00","5C","3900 WABASH AVE","BURGLARY","I",null,643,"NORTHWEST","EAST ARLINGTON",-76.6657778488,39.3302631597,null,"APT\/CONDO - OCCUPIED",null,1
1527897600000,"18:00:00","5A","1200 DRUID HILL AVE","BURGLARY","I",null,123,"CENTRAL","UPTON",-76.627839,39.301383,null,"ROW\/TOWNHOUSE-OCC","Central",1
1527897600000,"15:30:00","5D","1100 E 25TH ST","BURGLARY","I",null,411,"NORTHEAST",null,-76.5989153659,39.3175159273,null,"OTHER - INSIDE","Eastern 1",1
1527897600000,"21:00:00","5A","600 AISQUITH ST","BURGLARY","I",null,312,"EASTERN","OLDTOWN",-76.601847,39.297746,null,"APT\/CONDO - OCCUPIED",null,1
1527897600000,"00:00:00","5A","900 WHITMORE AVE","BURGLARY",null,null,723,"WESTERN","BRIDGEVIEW\/GREENLAWN",-76.6581100531,39.298872527,null,null,null,1
1527897600000,"01:00:00","5A","1700 N BROADWAY","BURGLARY",null,null,331,"EASTERN","BROADWAY EAST",-76.5946254563,39.3104640499,null,null,"Eastern 1",1
1527897600000,"13:00:00","5D","3300 SAINT BENEDICT ST","BURGLARY","O",null,832,"SOUTHWEST","SAINT AGNES",-76.6743047177,39.2738210354,null,"SHED\/GARAGE",null,1
1527897600000,"23:30:00","5C","100 N PULASKI ST","BURGLARY","I",null,714,"WESTERN","PENROSE\/FAYETTE ST OUTREACH",-76.6502007864,39.2897326154,null,"ROW\/TOWNHOUSE-OCC",null,1
1527897600000,"09:00:00","5A","4400 SPRINGDALE AVE","BURGLARY","I",null,622,"NORTHWEST","HOWARD PARK",-76.6929570176,39.3278929992,null,"SINGLE HOUSE",null,1
1527811200000,"07:50:00","5A","5300 BARBARA AVE","BURGLARY","I",null,443,"NORTHEAST","FRANKFORD",-76.546583,39.331721,null,"ROW\/TOWNHOUSE-OCC",null,1
1527811200000,"08:52:00","5C","900 S CURLEY ST","BURGLARY","I",null,232,"SOUTHEAST","CANTON",-76.574832197,39.2814913979,null,"ROW\/TOWNHOUSE-OCC",null,1
1527811200000,"16:30:00","5A","300 E MADISON ST","BURGLARY",null,null,312,"EASTERN","PEN-FALLSWAY",-76.6104245627,39.2988412496,null,null,null,1
1527811200000,"14:55:00","5D","2400 E NORTH AVE","BURGLARY",null,null,332,"EASTERN","BEREA",-76.582916,39.312698,null,null,null,1
1527811200000,"09:38:00","5A","1700 N WASHINGTON ST","BURGLARY","O",null,331,"EASTERN","BROADWAY EAST",-76.5905375018,39.3101814942,null,"STREET",null,1
1527811200000,"05:30:00","5D","200 W READ ST","BURGLARY","I",null,142,"CENTRAL","MOUNT VERNON",-76.619477,39.300747,null,"OTHER - INSIDE",null,1
1527811200000,"22:00:00","5B","6100 BILTMORE AVE","BURGLARY","I",null,632,"NORTHWEST","GLEN",-76.6920440775,39.3563348816,null,"ROW\/TOWNHOUSE-OCC",null,1
1527811200000,"08:00:00","5A","2200 GARRISON BLVD","BURGLARY","O",null,812,"SOUTHWEST","MOUNT HOLLY",-76.675896,39.312846,null,"STREET",null,1
1527811200000,"20:30:00","5A","3700 SAINT VICTOR ST","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.597197153,39.2332835931,null,"ROW\/TOWNHOUSE-OCC","Brooklyn",1
1527811200000,"07:20:00","5A","700 RICHWOOD AVE","BURGLARY","I",null,524,"NORTHERN","RICHNOR SPRINGS",-76.6055308979,39.3465682318,null,"ROW\/TOWNHOUSE-OCC",null,1
1527811200000,"15:00:00","5B","800 SEAGULL AVE","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.620361,39.245903,null,"ROW\/TOWNHOUSE-OCC",null,1
1527811200000,"16:00:00","5A","3700 MENLO DR","BURGLARY",null,null,632,"NORTHWEST","GLEN",-76.6922477868,39.3550960112,null,null,null,1
1527811200000,"12:00:00","5A","800 N ROSE ST","BURGLARY","I",null,323,"EASTERN","MILTON-MONTFORD",-76.581656,39.300532,null,"ROW\/TOWNHOUSE-OCC","Eastern 2",1
1527811200000,"16:30:00","5A","300 E MADISON ST","BURGLARY",null,null,312,"EASTERN","PEN-FALLSWAY",-76.6104245627,39.2988412496,null,null,null,1
1527811200000,"11:00:00","5A","3500 CHESTNUT AVE","BURGLARY",null,null,531,"NORTHERN","HAMPDEN",-76.629337,39.330863,null,null,null,1
1527811200000,"21:00:00","5A","2900 BELMONT AVE","BURGLARY","I",null,814,"SOUTHWEST","WINCHESTER",-76.665891,39.303467,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"21:42:00","5D","1300 GUILFORD AVE","BURGLARY","I",null,141,"CENTRAL","MID-TOWN BELVEDERE",-76.612096,39.305189,null,"GARAGE ON PRIV. PROP",null,1
1527724800000,"21:30:00","5A","200 W 29TH ST","BURGLARY","I",null,511,"NORTHERN","REMINGTON",-76.6206021158,39.322942919,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"23:10:00","5D","2100 MURA ST","BURGLARY","I",null,331,"EASTERN","BROADWAY EAST",-76.588135,39.305048,null,"PUBLIC BUILDING",null,1
1527724800000,"02:40:00","5D","0 N HOWARD ST","BURGLARY","I",null,111,"CENTRAL","DOWNTOWN",-76.61948,39.289708,null,"DRUG STORE \/ MED  BL",null,1
1527724800000,"07:30:00","5A","5300 EDMONDSON AVE","BURGLARY","I",null,823,"SOUTHWEST","WESTGATE",-76.710951,39.287564,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"06:00:00","5B","2800 EDGECOMBE CIR S","BURGLARY","I",null,532,"NORTHERN","PARKLANE",-76.66228,39.342455,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"14:00:00","5A","500 NOTTINGHAM RD","BURGLARY",null,null,823,"SOUTHWEST","TEN HILLS",-76.7001760122,39.2910804516,null,null,null,1
1527724800000,"13:10:00","5A","800 N FULTON AVE","BURGLARY","O",null,722,"WESTERN","HARLEM PARK",-76.645821,39.297866,null,"STREET",null,1
1527724800000,"18:29:00","5A","3600 WINDSOR MILL RD","BURGLARY",null,null,812,"SOUTHWEST","MOUNT HOLLY",-76.6785631254,39.3122586354,null,null,null,1
1527724800000,"08:41:00","5D","500 E 33RD ST","BURGLARY",null,null,513,"NORTHERN","BETTER WAVERLY",-76.609394,39.328285,null,null,null,1
1527724800000,"12:12:00","5D","2400 W LAFAYETTE AVE","BURGLARY","O",null,723,"WESTERN","BRIDGEVIEW\/GREENLAWN",-76.655212,39.298495,null,"STREET",null,1
1527724800000,"19:15:00","5A","0 N KOSSUTH ST","BURGLARY",null,null,842,"SOUTHWEST","SAINT JOSEPHS",-76.6755054203,39.2868605274,null,null,null,1
1527724800000,"03:30:00","5D","5500 O''DONNELL ST","BURGLARY",null,null,233,"SOUTHEAST",null,-76.548825,39.281157,null,null,null,1
1527724800000,"17:00:00","5A","4100 GLADDEN AVE","BURGLARY","I",null,432,"NORTHEAST","BELAIR-EDISON",-76.5655967807,39.3141634803,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"08:41:00","5D","500 E 33RD ST","BURGLARY",null,null,513,"NORTHERN","BETTER WAVERLY",-76.609394,39.328285,null,null,null,1
1527724800000,"08:00:00","5A","900 SEAGULL AVE","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.6220672485,39.2439621079,null,"ROW\/TOWNHOUSE-OCC",null,1
1527724800000,"16:00:00","5A","700 DENISON ST","BURGLARY","I",null,844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6740312157,39.2954950497,null,"ROW\/TOWNHOUSE-OCC",null,1
1527638400000,"04:30:00","5A","3300 O''DONNELL ST","BURGLARY","I",null,232,"SOUTHEAST",null,-76.5689951353,39.2804175342,null,"ROW\/TOWNHOUSE-OCC",null,1
1527638400000,"13:27:00","5B","2200 LYNNBROOK AVE","BURGLARY",null,null,732,"WESTERN","WOODBROOK",-76.6471929132,39.3146385561,null,null,"Western",1
1527638400000,"16:15:00","5B","4500 WENTWORTH RD","BURGLARY",null,null,622,"NORTHWEST","HOWARD PARK",-76.695951,39.326403,null,null,null,1
1527638400000,"08:00:00","5D","2000 HOMEWOOD AVE","BURGLARY","I",null,342,"EASTERN","EAST BALTIMORE MIDWA",-76.6072714386,39.313339458,null,"LIQUOR STORE",null,1
1527638400000,"02:55:00","5F","4200 MORTIMER AVE","BURGLARY","I",null,631,"NORTHWEST","REISTERSTOWN STATION",-76.6938520368,39.3480225491,null,"ROW\/TOWNHOUSE-OCC",null,1
1527638400000,"04:45:00","5E","2400 PENNSYLVANIA AVE","BURGLARY",null,null,733,"WESTERN","PENN NORTH",-76.641868,39.309499,null,null,"Western",1
1527638400000,"12:30:00","5A","2800 N DUKELAND ST","BURGLARY",null,null,611,"NORTHWEST","HANLON\/LONGWOOD",-76.6650191289,39.3184011064,null,null,null,1
1527638400000,"11:30:00","5A","1800 MCHENRY ST","BURGLARY",null,null,934,"SOUTHERN","CARROLLTON RIDGE",-76.6456523055,39.284263403,null,null,"Tri-District",1
1527638400000,"03:47:00","5D","1200 S HANOVER ST","BURGLARY",null,null,942,"SOUTHERN","SHARP LEADENHALL",-76.615479,39.275586,null,null,null,1
1527638400000,"23:00:00","5B","1400 N BROADWAY","BURGLARY","I",null,343,"EASTERN","OLIVER",-76.594964757,39.3068228545,null,"ROW\/TOWNHOUSE-OCC",null,1
1527638400000,"11:00:00","5A","2800 W BALTIMORE ST","BURGLARY",null,null,842,"SOUTHWEST","SHIPLEY HILL",-76.6610149614,39.2875864939,null,null,null,1
1527638400000,"17:00:00","5A","5700 EASTERN AVE","BURGLARY","I",null,241,"SOUTHEAST","BAYVIEW",-76.5475672392,39.287461482,null,"ROW\/TOWNHOUSE-OCC",null,1
1527638400000,"11:00:00","5A","1000 E 33RD ST","BURGLARY","I",null,412,"NORTHEAST","BETTER WAVERLY",-76.6012004609,39.328431502,null,"APT\/CONDO - OCCUPIED",null,1
1527638400000,"17:00:00","5D","3900 WILKE AVE","BURGLARY",null,null,426,"NORTHEAST","WILSON HEIGHTS",-76.5611148743,39.3376987236,null,null,null,1
1527638400000,"02:40:00","5B","500 S POTOMAC ST","BURGLARY","I",null,232,"SOUTHEAST","CANTON",-76.5743145746,39.2858828961,null,"ROW\/TOWNHOUSE-OCC",null,1
